"la","year","sex","med_le_0","med_le_50","med_le_65","med_le_80"
"E09000012",2004,"male",78,79,81,87
"E09000012",2005,"female",85,85,86,90
"E09000012",2005,"male",78,79,82,87
"E09000012",2006,"female",84,84,85,89
"E09000012",2006,"male",78,79,82,87
"E09000012",2007,"female",84,85,86,90
"E09000012",2007,"male",79,80,82,87
"E09000012",2008,"female",84,85,86,89
"E09000012",2008,"male",79,80,82,88
"E09000012",2009,"female",84,85,86,89
"E09000012",2009,"male",80,81,83,88
"E09000012",2010,"female",85,85,86,90
"E09000012",2010,"male",81,82,83,87
"E09000012",2011,"female",86,86,87,90
"E09000012",2011,"male",81,81,84,88
"E09000012",2012,"female",86,86,87,NA
"E09000012",2012,"male",81,81,83,87
"E09000012",2013,"female",87,87,88,90
"E09000012",2013,"male",81,82,84,88
"E09000013",2002,"female",85,86,86,89
"E09000013",2002,"male",80,81,83,87
"E09000013",2003,"female",85,85,87,90
"E09000013",2003,"male",78,79,82,88
"E09000013",2004,"female",85,85,87,90
"E09000013",2004,"male",79,80,82,87
"E09000013",2005,"female",85,86,87,90
"E09000013",2005,"male",80,81,83,87
"E09000013",2006,"female",86,86,87,90
"E09000013",2006,"male",81,82,84,89
"E09000013",2007,"female",86,87,87,90
"E09000013",2007,"male",79,80,81,87
"E09000013",2008,"female",86,86,88,90
"E09000013",2008,"male",80,81,82,87
"E09000013",2009,"female",86,87,87,89
"E09000013",2009,"male",81,82,83,88
"E09000013",2010,"female",88,88,89,NA
"E09000013",2010,"male",81,83,84,88
"E09000013",2011,"female",85,86,87,89
"E09000013",2011,"male",81,82,84,89
"E09000013",2012,"female",87,87,88,90
"E09000013",2012,"male",81,82,84,88
"E09000013",2013,"female",87,87,88,90
"E09000013",2013,"male",81,82,84,90
"E09000014",2002,"female",84,84,85,89
"E09000014",2002,"male",78,79,80,87
"E09000014",2003,"female",83,84,84,88
"E09000014",2003,"male",79,79,81,86
"E09000014",2004,"female",84,84,85,88
"E09000014",2004,"male",78,79,81,87
"E09000014",2005,"female",85,85,86,89
"E09000014",2005,"male",80,80,82,87
"E09000014",2006,"female",86,86,87,88
"E09000014",2006,"male",80,81,82,87
"E09000014",2007,"female",85,86,86,89
"E09000014",2007,"male",80,80,82,88
"E09000014",2008,"female",86,87,87,89
"E09000014",2008,"male",80,81,83,87
"E09000014",2009,"female",87,88,89,90
"E09000014",2009,"male",82,82,84,88
"E09000014",2010,"female",87,88,88,89
"E09000014",2010,"male",83,83,85,88
"E09000014",2011,"female",87,87,88,NA
"E09000014",2011,"male",83,83,85,88
"E09000014",2012,"female",86,87,87,89
"E09000014",2012,"male",83,83,85,89
"E09000014",2013,"female",88,88,89,NA
"E09000014",2013,"male",84,84,86,89
"E09000015",2002,"female",86,87,87,90
"E09000015",2002,"male",81,82,83,88
"E09000015",2003,"female",86,86,87,89
"E09000015",2003,"male",82,82,84,87
"E09000015",2004,"female",87,87,88,90
"E09000015",2004,"male",82,83,84,88
"E09000015",2005,"female",86,87,87,90
"E09000015",2005,"male",82,83,84,87
"E09000015",2006,"female",87,87,88,90
"E09000015",2006,"male",82,83,85,88
"E09000015",2007,"female",88,88,88,NA
"E09000015",2007,"male",83,83,84,88
"E09000015",2008,"female",88,88,89,NA
"E09000015",2008,"male",84,84,86,89
"E09000015",2009,"female",88,88,89,NA
"E09000015",2009,"male",85,85,86,89
"E09000015",2010,"female",89,89,90,NA
"E09000015",2010,"male",85,85,86,89
"E09000015",2011,"female",89,89,90,NA
"E09000015",2011,"male",86,86,87,90
"E09000015",2012,"female",88,89,89,NA
"E09000015",2012,"male",85,85,86,89
"E09000015",2013,"female",88,88,89,NA
"E09000015",2013,"male",86,86,87,90
"E09000016",2002,"female",85,85,86,88
"E09000016",2002,"male",80,81,82,86
"E09000016",2003,"female",83,84,85,88
"E09000016",2003,"male",80,81,82,86
"E09000016",2004,"female",85,85,86,89
"E09000016",2004,"male",81,81,82,86
"E09000016",2005,"female",85,85,86,89
"E09000016",2005,"male",80,81,82,86
"E09000016",2006,"female",85,86,87,89
"E09000016",2006,"male",82,82,83,87
"E09000016",2007,"female",86,86,87,89
"E09000016",2007,"male",82,82,83,87
"E09000016",2008,"female",85,86,87,90
"E09000016",2008,"male",82,82,83,87
"E09000016",2009,"female",86,87,87,89
"E09000016",2009,"male",82,82,84,88
"E09000016",2010,"female",87,87,88,90
"E09000016",2010,"male",83,83,84,88
"E09000016",2011,"female",87,87,88,NA
"E09000016",2011,"male",83,84,85,88
"E09000016",2012,"female",87,87,88,90
"E09000016",2012,"male",84,84,85,88
"E09000016",2013,"female",87,87,88,90
"E09000016",2013,"male",83,83,85,88
"E09000017",2002,"female",85,85,86,89
"E09000017",2002,"male",80,81,82,87
"E09000017",2003,"female",84,85,86,89
"E09000017",2003,"male",80,81,82,87
"E09000017",2004,"female",84,85,86,88
"E09000017",2004,"male",80,81,82,87
"E09000017",2005,"female",85,85,86,89
"E09000017",2005,"male",80,81,82,88
"E09000017",2006,"female",86,86,87,89
"E09000017",2006,"male",81,82,83,88
"E09000017",2007,"female",86,86,87,90
"E09000017",2007,"male",82,82,83,87
"E09000017",2008,"female",87,87,87,89
"E09000017",2008,"male",82,83,84,88
"E09000017",2009,"female",86,86,87,89
"E09000017",2009,"male",82,83,84,88
"E09000017",2010,"female",87,87,88,90
"E09000017",2010,"male",83,84,85,88
"E09000017",2011,"female",87,87,88,90
"E09000017",2011,"male",83,83,84,88
"E09000017",2012,"female",86,86,87,89
"E09000017",2012,"male",84,84,85,88
"E09000017",2013,"female",87,87,88,90
"E09000017",2013,"male",84,84,85,89
"E09000018",2002,"female",84,84,86,89
"E09000018",2002,"male",78,79,81,87
"E09000018",2003,"female",83,84,85,88
"E09000018",2003,"male",79,79,81,87
"E09000018",2004,"female",84,84,85,88
"E09000018",2004,"male",79,80,82,86
"E09000018",2005,"female",84,85,85,88
"E09000018",2005,"male",80,81,82,87
"E09000018",2006,"female",84,85,86,89
"E09000018",2006,"male",81,81,83,86
"E09000018",2007,"female",85,85,86,90
"E09000018",2007,"male",81,82,83,88
"E09000018",2008,"female",86,86,87,90
"E09000018",2008,"male",82,82,84,88
"E09000018",2009,"female",86,87,88,90
"E09000018",2009,"male",82,83,84,88
"E09000018",2010,"female",86,87,88,90
"E09000018",2010,"male",82,83,84,88
"E09000018",2011,"female",86,86,87,90
"E09000018",2011,"male",83,83,85,88
"E09000018",2012,"female",86,86,87,90
"E09000018",2012,"male",83,84,85,88
"E09000018",2013,"female",86,87,87,90
"E09000018",2013,"male",84,84,85,88
"E09000019",2002,"female",84,85,85,89
"E09000019",2002,"male",77,78,79,87
"E09000019",2003,"female",83,83,84,88
"E09000019",2003,"male",77,79,81,87
"E09000019",2004,"female",83,84,85,88
"E09000019",2004,"male",77,78,81,87
"E09000019",2005,"female",83,84,85,88
"E09000019",2005,"male",79,79,81,86
"E09000019",2006,"female",85,85,86,89
"E09000019",2006,"male",78,79,81,87
"E09000019",2007,"female",85,85,85,90
"E09000019",2007,"male",78,80,82,88
"E09000019",2008,"female",84,85,85,89
"E09000019",2008,"male",80,81,82,87
"E09000019",2009,"female",84,84,86,89
"E09000019",2009,"male",80,80,82,88
"E09000019",2010,"female",85,85,86,89
"E09000019",2010,"male",80,80,82,87
"E09000019",2011,"female",86,86,87,90
"E09000019",2011,"male",81,82,84,88
"E09000019",2012,"female",86,86,88,90
"E09000019",2012,"male",81,82,83,87
"E09000019",2013,"female",86,86,87,90
"E09000019",2013,"male",80,80,82,88
"E09000020",2002,"female",87,87,88,NA
"E09000020",2002,"male",82,82,84,89
"E09000020",2003,"female",88,88,89,90
"E09000020",2003,"male",82,82,83,87
"E09000020",2004,"female",88,88,88,NA
"E09000020",2004,"male",83,84,84,89
"E09000020",2005,"female",88,88,89,NA
"E09000020",2005,"male",83,83,85,89
"E09000020",2006,"female",86,86,87,NA
"E09000020",2006,"male",84,84,86,89
"E09000020",2007,"female",88,88,89,NA
"E09000020",2007,"male",84,84,85,89
"E09000020",2008,"female",88,88,89,NA
"E09000020",2008,"male",84,84,85,89
"E09000020",2009,"female",88,89,89,90
"E09000020",2009,"male",85,86,86,89
"E09000020",2010,"female",89,89,90,NA
"E09000020",2010,"male",85,85,86,89
"E09000020",2011,"female",88,88,89,NA
"E09000020",2011,"male",85,85,86,90
"E09000020",2012,"female",88,88,89,NA
"E09000020",2012,"male",85,85,86,90
"E09000020",2013,"female",89,89,89,NA
"E09000020",2013,"male",85,85,86,89
"E09000021",2002,"female",85,85,86,88
"E09000021",2002,"male",81,81,83,86
"E09000021",2003,"female",85,85,86,89
"E09000021",2003,"male",82,83,84,87
"E09000021",2004,"female",85,86,86,88
"E09000021",2004,"male",81,81,82,87
"E09000021",2005,"female",87,87,87,89
"E09000021",2005,"male",82,82,84,87
"E09000021",2006,"female",86,87,87,90
"E09000021",2006,"male",82,82,83,88
"E09000021",2007,"female",86,86,87,90
"E09000021",2007,"male",82,82,84,87
"E09000021",2008,"female",86,87,87,90
"E09000021",2008,"male",83,84,85,89
"E09000021",2009,"female",88,88,88,NA
"E09000021",2009,"male",83,84,84,88
"E09000021",2010,"female",88,88,89,NA
"E09000021",2010,"male",84,84,86,89
"E09000021",2011,"female",87,88,88,NA
"E09000021",2011,"male",85,85,86,89
"E09000021",2012,"female",88,88,89,90
"E09000021",2012,"male",85,85,86,89
"E09000021",2013,"female",88,88,89,NA
"E09000021",2013,"male",84,84,85,89
"E09000022",2002,"female",83,84,85,90
"E09000022",2002,"male",77,78,81,87
"E09000022",2003,"female",83,83,84,88
"E09000022",2003,"male",77,79,81,86
"E09000022",2004,"female",83,84,85,88
"E09000022",2004,"male",77,79,81,87
"E09000022",2005,"female",83,83,84,88
"E09000022",2005,"male",79,80,81,87
"E09000022",2006,"female",84,84,86,89
"E09000022",2006,"male",79,80,82,87
"E09000022",2007,"female",86,86,87,90
"E09000022",2007,"male",79,80,81,87
"E09000022",2008,"female",85,85,86,89
"E09000022",2008,"male",79,80,82,88
"E09000022",2009,"female",85,85,86,89
"E09000022",2009,"male",79,80,82,86
"E09000022",2010,"female",85,86,87,90
"E09000022",2010,"male",81,82,83,88
"E09000022",2011,"female",87,87,88,90
"E09000022",2011,"male",81,81,83,88
"E09000022",2012,"female",87,87,87,90
"E09000022",2012,"male",81,81,83,88
"E09000022",2013,"female",86,87,87,90
"E09000022",2013,"male",82,82,84,88
"E09000023",2002,"female",83,83,84,88
"E09000023",2002,"male",77,79,81,86
"E09000023",2003,"female",83,83,84,88
"E09000023",2003,"male",79,79,81,86
"E09000023",2004,"female",83,83,84,87
"E09000023",2004,"male",78,79,81,86
"E09000023",2005,"female",83,84,85,88
"E09000023",2005,"male",78,78,80,87
"E09000023",2006,"female",84,84,85,89
"E09000023",2006,"male",78,79,81,86
"E09000023",2007,"female",85,85,86,89
"E09000023",2007,"male",80,81,82,87
"E09000023",2008,"female",84,84,85,88
"E09000023",2008,"male",79,80,81,86
"E09000023",2009,"female",85,86,87,90
"E09000023",2009,"male",80,81,82,87
"E09000023",2010,"female",86,86,87,89
"E09000023",2010,"male",81,82,83,88
"E09000023",2011,"female",86,86,87,89
"E09000023",2011,"male",81,82,83,87
"E09000023",2012,"female",86,87,88,90
"E09000023",2012,"male",82,83,84,88
"E09000023",2013,"female",86,87,87,90
"E09000023",2013,"male",82,82,83,87
"E09000024",2002,"female",85,85,86,90
"E09000024",2002,"male",81,81,82,87
"E09000024",2003,"female",86,86,87,90
"E09000024",2003,"male",80,81,82,86
"E09000024",2004,"female",86,86,87,89
"E09000024",2004,"male",81,81,83,87
"E09000024",2005,"female",85,85,87,90
"E09000024",2005,"male",82,82,84,88
"E09000024",2006,"female",86,86,87,90
"E09000024",2006,"male",82,82,84,88
"E09000024",2007,"female",86,86,87,89
"E09000024",2007,"male",83,83,84,87
"E09000024",2008,"female",86,86,87,89
"E09000024",2008,"male",84,84,85,88
"E09000024",2009,"female",87,87,88,90
"E09000024",2009,"male",83,83,84,88
"E09000024",2010,"female",87,87,87,90
"E09000024",2010,"male",83,84,85,88
"E09000024",2011,"female",87,88,89,NA
"E09000024",2011,"male",84,85,85,88
"E09000024",2012,"female",87,87,88,90
"E09000024",2012,"male",83,84,85,89
"E09000024",2013,"female",88,88,88,90
"E09000024",2013,"male",84,84,85,89
"E09000025",2002,"female",83,83,84,88
"E09000025",2002,"male",76,77,79,87
"E09000025",2003,"female",83,83,85,88
"E09000025",2003,"male",76,77,79,87
"E09000025",2004,"female",82,83,84,88
"E09000025",2004,"male",77,78,81,87
"E09000025",2005,"female",82,82,83,87
"E09000025",2005,"male",79,79,81,86
"E09000025",2006,"female",83,84,84,88
"E09000025",2006,"male",77,79,81,87
"E09000025",2007,"female",83,84,85,88
"E09000025",2007,"male",79,80,82,87
"E09000025",2008,"female",83,84,85,89
"E09000025",2008,"male",80,80,82,85
"E09000025",2009,"female",84,85,86,89
"E09000025",2009,"male",79,80,81,86
"E09000025",2010,"female",85,86,86,89
"E09000025",2010,"male",80,80,82,87
"E09000025",2011,"female",86,86,87,89
"E09000025",2011,"male",82,83,84,88
"E09000025",2012,"female",85,86,86,88
"E09000025",2012,"male",81,82,84,87
"E09000025",2013,"female",86,86,87,90
"E09000025",2013,"male",81,82,83,87
"E09000026",2002,"female",85,85,86,89
"E09000026",2002,"male",80,80,82,86
"E09000026",2003,"female",85,85,86,89
"E09000026",2003,"male",81,81,82,86
"E09000026",2004,"female",84,85,85,88
"E09000026",2004,"male",81,82,83,87
"E09000026",2005,"female",85,86,86,89
"E09000026",2005,"male",81,81,82,87
"E09000026",2006,"female",86,86,87,90
"E09000026",2006,"male",82,83,84,87
"E09000026",2007,"female",85,86,86,90
"E09000026",2007,"male",82,83,84,88
"E09000026",2008,"female",87,87,88,90
"E09000026",2008,"male",83,83,84,88
"E09000026",2009,"female",86,87,87,90
"E09000026",2009,"male",83,84,85,88
"E09000026",2010,"female",87,87,88,90
"E09000026",2010,"male",83,83,85,88
"E09000026",2011,"female",86,87,87,90
"E09000026",2011,"male",83,84,84,88
"E09000026",2012,"female",87,88,88,90
"E09000026",2012,"male",84,84,85,88
"E09000026",2013,"female",87,88,88,90
"E09000026",2013,"male",84,84,85,88
"E09000027",2002,"female",86,86,87,89
"E09000027",2002,"male",81,82,83,87
"E09000027",2003,"female",86,86,87,89
"E09000027",2003,"male",81,81,82,87
"E09000027",2004,"female",85,86,87,90
"E09000027",2004,"male",82,82,83,88
"E09000027",2005,"female",86,87,87,90
"E09000027",2005,"male",83,83,84,88
"E09000027",2006,"female",87,87,88,90
"E09000027",2006,"male",82,83,84,88
"E09000027",2007,"female",87,87,88,90
"E09000027",2007,"male",83,83,84,88
"E09000027",2008,"female",88,88,89,NA
"E09000027",2008,"male",83,83,84,89
"E09000027",2009,"female",89,89,89,NA
"E09000027",2009,"male",85,85,86,88
"E09000027",2010,"female",88,88,89,NA
"E09000027",2010,"male",85,85,86,88
"E09000027",2011,"female",89,89,90,NA
"E09000027",2011,"male",84,84,85,89
"E09000027",2012,"female",89,89,90,NA
"E09000027",2012,"male",84,85,86,90
"E09000027",2013,"female",88,88,88,90
"E09000027",2013,"male",85,85,85,89
"E09000028",2002,"female",83,83,85,88
"E09000028",2002,"male",78,79,82,87
"E09000028",2003,"female",84,84,85,89
"E09000028",2003,"male",77,78,80,86
"E09000028",2004,"female",84,84,85,89
"E09000028",2004,"male",78,79,81,87
"E09000028",2005,"female",83,84,85,89
"E09000028",2005,"male",79,80,82,87
"E09000028",2006,"female",85,85,86,90
"E09000028",2006,"male",79,80,82,87
"E09000028",2007,"female",85,85,87,90
"E09000028",2007,"male",79,80,83,87
"E09000028",2008,"female",85,86,87,90
"E09000028",2008,"male",80,80,82,87
"E09000028",2009,"female",85,85,86,88
"E09000028",2009,"male",80,81,82,88
"E09000028",2010,"female",86,86,87,90
"E09000028",2010,"male",81,81,83,88
"E09000028",2011,"female",85,86,86,90
"E09000028",2011,"male",81,82,84,88
"E09000028",2012,"female",86,86,88,NA
"E09000028",2012,"male",82,82,83,88
"E09000028",2013,"female",87,87,88,90
"E09000028",2013,"male",81,82,84,88
"E09000029",2002,"female",84,84,85,89
"E09000029",2002,"male",80,81,82,87
"E09000029",2003,"female",85,85,86,88
"E09000029",2003,"male",82,82,84,87
"E09000029",2004,"female",84,85,85,88
"E09000029",2004,"male",81,82,83,87
"E09000029",2005,"female",86,86,87,89
"E09000029",2005,"male",82,83,84,87
"E09000029",2006,"female",86,86,87,89
"E09000029",2006,"male",82,82,83,87
"E09000029",2007,"female",86,86,87,89
"E09000029",2007,"male",82,83,84,88
"E09000029",2008,"female",86,86,86,89
"E09000029",2008,"male",82,82,84,87
"E09000029",2009,"female",86,87,88,90
"E09000029",2009,"male",83,83,84,88
"E09000029",2010,"female",87,87,87,89
"E09000029",2010,"male",83,83,84,88
"E09000029",2011,"female",87,87,89,90
"E09000029",2011,"male",83,84,85,88
"E09000029",2012,"female",87,87,87,90
"E09000029",2012,"male",84,85,86,88
"E09000029",2013,"female",86,87,88,90
"E09000029",2013,"male",84,84,85,88
"E09000030",2002,"female",82,82,83,87
"E09000030",2002,"male",76,77,79,86
"E09000030",2003,"female",82,82,84,88
"E09000030",2003,"male",76,77,80,86
"E09000030",2004,"female",83,84,85,89
"E09000030",2004,"male",76,76,80,87
"E09000030",2005,"female",83,83,84,88
"E09000030",2005,"male",77,78,81,88
"E09000030",2006,"female",84,84,85,89
"E09000030",2006,"male",77,78,80,86
"E09000030",2007,"female",84,84,85,88
"E09000030",2007,"male",79,80,82,86
"E09000030",2008,"female",83,83,85,89
"E09000030",2008,"male",78,79,81,86
"E09000030",2009,"female",84,85,85,89
"E09000030",2009,"male",78,79,81,87
"E09000030",2010,"female",85,85,86,90
"E09000030",2010,"male",79,80,82,86
"E09000030",2011,"female",85,86,86,89
"E09000030",2011,"male",79,81,82,87
"E09000030",2012,"female",85,85,86,88
"E09000030",2012,"male",80,80,82,87
"E09000030",2013,"female",85,85,87,89
"E09000030",2013,"male",82,82,83,88
"E09000031",2002,"female",83,83,85,88
"E09000031",2002,"male",78,79,81,87
"E09000031",2003,"female",83,83,84,88
"E09000031",2003,"male",78,79,81,86
"E09000031",2004,"female",84,84,85,89
"E09000031",2004,"male",80,80,82,86
"E09000031",2005,"female",84,85,85,88
"E09000031",2005,"male",79,80,81,86
"E09000031",2006,"female",84,85,86,90
"E09000031",2006,"male",79,80,82,87
"E09000031",2007,"female",84,84,86,89
"E09000031",2007,"male",80,81,82,87
"E09000031",2008,"female",85,86,86,89
"E09000031",2008,"male",81,82,83,87
"E09000031",2009,"female",86,86,86,89
"E09000031",2009,"male",81,82,83,88
"E09000031",2010,"female",86,86,88,NA
"E09000031",2010,"male",81,82,83,87
"E09000031",2011,"female",87,87,88,NA
"E09000031",2011,"male",83,84,85,88
"E09000031",2012,"female",86,86,87,90
"E09000031",2012,"male",82,83,84,88
"E09000031",2013,"female",87,88,88,90
"E09000031",2013,"male",84,84,85,89
"E09000032",2002,"female",84,84,85,88
"E09000032",2002,"male",78,79,81,87
"E09000032",2003,"female",84,85,86,89
"E09000032",2003,"male",79,80,82,87
"E09000032",2004,"female",85,85,85,88
"E09000032",2004,"male",79,79,81,87
"E09000032",2005,"female",84,84,85,89
"E09000032",2005,"male",79,80,82,87
"E09000032",2006,"female",85,86,87,90
"E09000032",2006,"male",79,80,81,87
"E09000032",2007,"female",84,85,86,90
"E09000032",2007,"male",80,80,83,88
"E09000032",2008,"female",86,86,87,90
"E09000032",2008,"male",81,81,83,87
"E09000032",2009,"female",86,86,87,90
"E09000032",2009,"male",80,81,82,87
"E09000032",2010,"female",85,86,86,89
"E09000032",2010,"male",81,81,83,87
"E09000032",2011,"female",87,87,88,90
"E09000032",2011,"male",82,82,83,88
"E09000032",2012,"female",86,87,88,90
"E09000032",2012,"male",83,84,85,88
"E09000032",2013,"female",87,87,88,90
"E09000032",2013,"male",82,83,84,88
"E09000033",2002,"female",86,87,87,90
"E09000033",2002,"male",81,82,83,87
"E09000033",2003,"female",86,86,87,90
"E09000033",2003,"male",81,82,83,89
"E09000033",2004,"female",86,86,87,89
"E09000033",2004,"male",80,81,83,88
"E09000033",2005,"female",86,87,87,90
"E09000033",2005,"male",81,82,83,89
"E09000033",2006,"female",87,88,89,NA
"E09000033",2006,"male",84,84,86,89
"E09000033",2007,"female",88,88,88,90
"E09000033",2007,"male",83,84,85,89
"E09000033",2008,"female",88,88,89,NA
"E09000033",2008,"male",85,85,86,89
"E09000033",2009,"female",88,89,89,NA
"E09000033",2009,"male",84,85,86,90
"E09000033",2010,"female",88,88,88,NA
"E09000033",2010,"male",84,85,86,89
"E09000033",2011,"female",88,89,89,NA
"E09000033",2011,"male",85,85,86,90
"E09000033",2012,"female",88,89,89,NA
"E09000033",2012,"male",84,85,86,89
